,start_st,weekday,date,demand,demand_int
2382,315,0,4/17/2017,5.958624121,6
2383,315,0,4/24/2017,5.814454221,6
2384,315,1,4/4/2017,4.951073563,5
2385,315,1,4/11/2017,5.537292503,6
2386,315,1,4/18/2017,5.253744797,5
2387,315,1,4/25/2017,5.156901806,5
2388,315,2,4/5/2017,5.612769474,6
2389,315,2,4/12/2017,5.169839028,5
2390,315,2,4/19/2017,5.407529654,5
2391,315,2,4/26/2017,5.258857852,5
2392,315,3,4/6/2017,1.439798009,1
2393,315,3,4/13/2017,1.416410437,1
2394,315,3,4/20/2017,1.393403724,1
2395,315,3,4/27/2017,1.370770712,1
2396,315,4,4/7/2017,9.102923965,9
2397,315,4,4/14/2017,14.30831041,14
2398,315,4,4/21/2017,11.51570071,12
2399,315,4,4/28/2017,11.06212491,11
2400,315,5,4/1/2017,1.502165492,2
2401,315,5,4/8/2017,1.537004531,2
2402,315,5,4/15/2017,1.530397113,2
2403,315,5,4/22/2017,1.513864188,2
2404,315,6,4/2/2017,4.022902683,4
2405,315,6,4/9/2017,5.298848164,5
2406,315,6,4/16/2017,5.555984129,6
2407,315,6,4/23/2017,4.675957408,5
2408,316,0,4/3/2017,11.63517268,12
2409,316,0,4/10/2017,11.56332318,12
2410,316,0,4/17/2017,11.4849413,11
2411,316,0,4/24/2017,11.40638061,11
2412,316,1,4/4/2017,10.97791712,11
2413,316,1,4/11/2017,12.98345106,13
2414,316,1,4/18/2017,12.27353215,12
2415,316,1,4/25/2017,11.76247383,12
2416,316,2,4/5/2017,18.22939441,18
2417,316,2,4/12/2017,16.14009812,16
2418,316,2,4/19/2017,16.74278841,17
2419,316,2,4/26/2017,16.8500467,17
2420,316,3,4/6/2017,6.209991625,6
2421,316,3,4/13/2017,6.155825291,6
2422,316,3,4/20/2017,6.102043904,6
2423,316,3,4/27/2017,6.048734293,6
2424,316,4,4/7/2017,29.37500694,29
2425,316,4,4/14/2017,29.25431196,29
2426,316,4,4/21/2017,29.24228813,29
2427,316,4,4/28/2017,29.23882548,29
2428,316,5,4/1/2017,4.650193339,5
2429,316,5,4/8/2017,4.619146591,5
2430,316,5,4/15/2017,4.588191816,5
2431,316,5,4/22/2017,4.557442959,5
2432,316,6,4/2/2017,7.432179094,7
2433,316,6,4/9/2017,7.397080628,7
2434,316,6,4/16/2017,7.361668117,7
2435,316,6,4/23/2017,7.326437369,7
2436,317,0,4/3/2017,27.32886353,27
2437,317,0,4/10/2017,27.75815586,28
2438,317,0,4/17/2017,28.38262895,28
2439,317,0,4/24/2017,27.92122776,28
2440,317,1,4/4/2017,16.30056544,16
2441,317,1,4/11/2017,17.51606632,18
2442,317,1,4/18/2017,17.29469825,17
2443,317,1,4/25/2017,16.68406575,17
2444,317,2,4/5/2017,15.23295404,15
2445,317,2,4/12/2017,14.23733403,14
2446,317,2,4/19/2017,13.94541073,14
2447,317,2,4/26/2017,14.27409243,14
2448,317,3,4/6/2017,11.06984956,11
2449,317,3,4/13/2017,10.95471466,11
2450,317,3,4/20/2017,10.84042937,11
2451,317,3,4/27/2017,10.72732935,11
2452,317,4,4/7/2017,33.0838095,33
2453,317,4,4/14/2017,32.960744,33
2454,317,4,4/21/2017,32.86535307,33
2455,317,4,4/28/2017,32.77130711,33
2456,317,5,4/1/2017,9.73489629,10
2457,317,5,4/8/2017,9.693126127,10
2458,317,5,4/15/2017,9.602600366,10
2459,317,5,4/22/2017,9.519571576,10
2460,317,6,4/2/2017,16.46884739,16
2461,317,6,4/9/2017,16.37157869,16
2462,317,6,4/16/2017,16.27782389,16
2463,317,6,4/23/2017,16.18446524,16
2464,320,0,4/3/2017,6.774244341,7
2465,320,0,4/10/2017,6.711558408,7
2466,320,0,4/17/2017,6.649568511,7
2467,320,0,4/24/2017,6.588146659,7
2468,320,1,4/4/2017,5.878319943,6
2469,320,1,4/11/2017,7.579131359,8
2470,320,1,4/18/2017,6.882448597,7
2471,320,1,4/25/2017,6.431047578,6
2472,320,2,4/5/2017,8.638733213,9
2473,320,2,4/12/2017,7.668220974,8
2474,320,2,4/19/2017,7.726462274,8
2475,320,2,4/26/2017,7.896108574,8
2476,320,3,4/6/2017,4.504382951,5
2477,320,3,4/13/2017,4.454782605,4
2478,320,3,4/20/2017,4.401568699,4
2479,320,3,4/27/2017,4.349227062,4
2480,320,4,4/7/2017,17.71955924,18
2481,320,4,4/14/2017,17.6616971,18
2482,320,4,4/21/2017,17.62369291,18
2483,320,4,4/28/2017,17.58510097,18
2484,320,5,4/1/2017,3.68294088,4
2485,320,5,4/8/2017,3.645287776,4
2486,320,5,4/15/2017,3.608000051,4
2487,320,5,4/22/2017,3.571093654,4
2488,320,6,4/2/2017,15.84952479,16
2489,320,6,4/9/2017,16.22116559,16
2490,320,6,4/16/2017,16.16792274,16
2491,320,6,4/23/2017,16.18090923,16
2492,321,0,4/3/2017,0.378339778,0
2493,321,0,4/10/2017,0.369411621,0
2494,321,0,4/17/2017,0.362571435,0
2495,321,0,4/24/2017,0.355650189,0
2496,321,1,4/4/2017,0.541215747,1
2497,321,1,4/11/2017,0.53084579,1
2498,321,1,4/18/2017,0.521932293,1
2499,321,1,4/25/2017,0.513055989,1
2500,321,2,4/5/2017,0.075455496,0
2501,321,2,4/12/2017,0.062581404,0
2502,321,2,4/19/2017,0.067166527,0
2503,321,2,4/26/2017,0.06432111,0
2504,321,3,4/6/2017,0.952339788,1
2505,321,3,4/13/2017,0.942612974,1
2506,321,3,4/20/2017,0.926862331,1
2507,321,3,4/27/2017,0.912220821,1
2508,321,4,4/7/2017,3.930288606,4
2509,321,4,4/14/2017,3.901450961,4
2510,321,4,4/21/2017,3.872824907,4
2511,321,4,4/28/2017,3.84440889,4
2512,321,5,4/1/2017,0.121279691,0
2513,321,5,4/8/2017,0.129167397,0
2514,321,5,4/15/2017,0.124919831,0
2515,321,5,4/22/2017,0.12102141,0
2516,321,6,4/2/2017,1.453313225,1
2517,321,6,4/9/2017,1.466404341,1
2518,321,6,4/16/2017,1.44712252,1
2519,321,6,4/23/2017,1.434934481,1
2520,322,0,4/3/2017,1.239159581,1
2521,322,0,4/10/2017,1.310085752,1
2522,322,0,4/17/2017,1.235140915,1
2523,322,0,4/24/2017,1.227529983,1
2524,322,1,4/4/2017,0.459387747,0
2525,322,1,4/11/2017,0.451963825,0
2526,322,1,4/18/2017,0.444763057,0
2527,322,1,4/25/2017,0.437679401,0
2528,322,2,4/5/2017,0.51335455,1
2529,322,2,4/12/2017,0.510177771,1
2530,322,2,4/19/2017,0.499293052,0
2531,322,2,4/26/2017,0.490596936,0
2532,322,3,4/6/2017,0.650068615,1
2533,322,3,4/13/2017,0.642848625,1
2534,322,3,4/20/2017,0.630667512,1
2535,322,3,4/27/2017,0.619715298,1
2536,322,4,4/7/2017,4.718592234,5
2537,322,4,4/14/2017,4.672384657,5
2538,322,4,4/21/2017,4.64697023,5
2539,322,4,4/28/2017,4.623358787,5
2540,322,5,4/1/2017,0.642549172,1
2541,322,5,4/8/2017,0.521509055,1
2542,322,5,4/15/2017,0.556351058,1
2543,322,5,4/22/2017,0.557706539,1
2544,322,6,4/2/2017,5.513625641,6
2545,322,6,4/9/2017,5.558710751,6
2546,322,6,4/16/2017,5.536865601,6
2547,322,6,4/23/2017,5.522511877,6
2548,323,0,4/3/2017,5.450950542,5
2549,323,0,4/10/2017,5.058885868,5
2550,323,0,4/17/2017,5.232360981,5
2551,323,0,4/24/2017,5.169320034,5
2552,323,1,4/4/2017,2.771457353,3
2553,323,1,4/11/2017,2.737401352,3
2554,323,1,4/18/2017,2.703764329,3
2555,323,1,4/25/2017,2.670540634,3
2556,323,2,4/5/2017,4.496424756,4
2557,323,2,4/12/2017,4.479702996,4
2558,323,2,4/19/2017,4.422704192,4
2559,323,2,4/26/2017,4.374127738,4
2560,323,3,4/6/2017,1.946829528,2
2561,323,3,4/13/2017,1.918352791,2
2562,323,3,4/20/2017,1.89029259,2
2563,323,3,4/27/2017,1.862642832,2
2564,323,4,4/7/2017,8.076737918,8
2565,323,4,4/14/2017,8.030586645,8
2566,323,4,4/21/2017,7.985421722,8
2567,323,4,4/28/2017,7.940518137,8
2568,323,5,4/1/2017,0.633049782,1
2569,323,5,4/8/2017,0.62377163,1
2570,323,5,4/15/2017,0.61353952,1
2571,323,5,4/22/2017,0.603401796,1
2572,323,6,4/2/2017,1.459454214,1
2573,323,6,4/9/2017,1.445024037,1
2574,323,6,4/16/2017,1.429535074,1
2575,323,6,4/23/2017,1.414276576,1
2576,324,0,4/3/2017,5.921924422,6
2577,324,0,4/10/2017,5.872580715,6
2578,324,0,4/17/2017,5.820820983,6
2579,324,0,4/24/2017,5.769294705,6
2580,324,1,4/4/2017,12.93072616,13
2581,324,1,4/11/2017,14.7317855,15
2582,324,1,4/18/2017,13.90365186,14
2583,324,1,4/25/2017,13.48690181,13
2584,324,2,4/5/2017,7.735072256,8
2585,324,2,4/12/2017,7.676789173,8
2586,324,2,4/19/2017,7.617073378,8
2587,324,2,4/26/2017,7.557675996,8
2588,324,3,4/6/2017,5.395947992,5
2589,324,3,4/13/2017,5.345515796,5
2590,324,3,4/20/2017,5.292333129,5
2591,324,3,4/27/2017,5.239492063,5
2592,324,4,4/7/2017,14.45275253,14
2593,324,4,4/14/2017,14.42659579,14
2594,324,4,4/21/2017,14.40171662,14
2595,324,4,4/28/2017,14.37686923,14
2596,324,5,4/1/2017,2.151123464,2
2597,324,5,4/8/2017,2.152890727,2
2598,324,5,4/15/2017,2.123306148,2
2599,324,5,4/22/2017,2.100862629,2
2600,324,6,4/2/2017,3.974264055,4
2601,324,6,4/9/2017,3.952952762,4
2602,324,6,4/16/2017,3.929074149,4
2603,324,6,4/23/2017,3.905138916,4
2604,325,0,4/3/2017,4.021030255,4
2605,325,0,4/10/2017,3.970817955,4
2606,325,0,4/17/2017,3.916243096,4
2607,325,0,4/24/2017,3.862959639,4
2608,325,1,4/4/2017,14.10625723,14
2609,325,1,4/11/2017,13.2759016,13
2610,325,1,4/18/2017,13.38340162,13
2611,325,1,4/25/2017,13.21393988,13
2612,325,2,4/5/2017,5.825076132,6
2613,325,2,4/12/2017,5.75182522,6
2614,325,2,4/19/2017,5.679397815,6
2615,325,2,4/26/2017,5.607883309,6
2616,325,3,4/6/2017,6.536996316,7
2617,325,3,4/13/2017,6.52809871,7
2618,325,3,4/20/2017,6.441235251,6
2619,325,3,4/27/2017,6.371086775,6
2620,325,4,4/7/2017,12.71843714,13
2621,325,4,4/14/2017,12.63017264,13
2622,325,4,4/21/2017,12.54252069,13
2623,325,4,4/28/2017,12.45547703,12
2624,325,5,4/1/2017,7.910796333,8
2625,325,5,4/8/2017,7.01071334,7
2626,325,5,4/15/2017,7.667149539,8
2627,325,5,4/22/2017,7.39485456,7
2628,325,6,4/2/2017,12.64783253,13
2629,325,6,4/9/2017,12.60126881,13
2630,325,6,4/16/2017,12.51798091,13
2631,325,6,4/23/2017,12.43204893,12
2632,326,0,4/3/2017,16.80490968,17
2633,326,0,4/10/2017,16.69479758,17
2634,326,0,4/17/2017,16.58540696,17
2635,326,0,4/24/2017,16.47673312,16
2636,326,1,4/4/2017,18.04196025,18
2637,326,1,4/11/2017,20.14189443,20
2638,326,1,4/18/2017,18.86020948,19
2639,326,1,4/25/2017,18.62142292,19
2640,326,2,4/5/2017,22.76921212,23
2641,326,2,4/12/2017,19.72840743,20
2642,326,2,4/19/2017,20.24508964,20
2643,326,2,4/26/2017,20.65970411,21
2644,326,3,4/6/2017,17.51324295,18
2645,326,3,4/13/2017,17.42971383,17
2646,326,3,4/20/2017,17.29676508,17
2647,326,3,4/27/2017,17.17158011,17
2648,326,4,4/7/2017,25.33763937,25
2649,326,4,4/14/2017,25.22465324,25
2650,326,4,4/21/2017,25.11512288,25
2651,326,4,4/28/2017,25.00611165,25
2652,326,5,4/1/2017,10.20880255,10
2653,326,5,4/8/2017,9.16624131,9
2654,326,5,4/15/2017,9.786810618,10
2655,326,5,4/22/2017,9.563609087,10
2656,326,6,4/2/2017,16.92693158,17
2657,326,6,4/9/2017,16.79299043,17
2658,326,6,4/16/2017,16.6600917,17
2659,326,6,4/23/2017,16.52824468,17
2660,327,0,4/3/2017,63.17425021,63
2661,327,0,4/10/2017,64.1382708,64
2662,327,0,4/17/2017,63.98667439,64
2663,327,0,4/24/2017,63.49838101,63
2664,327,1,4/4/2017,39.02937193,39
2665,327,1,4/11/2017,43.42515806,43
2666,327,1,4/18/2017,41.6002611,42
2667,327,1,4/25/2017,40.61890427,41
2668,327,2,4/5/2017,35.12437907,35
2669,327,2,4/12/2017,32.57497687,33
2670,327,2,4/19/2017,33.64470831,34
2671,327,2,4/26/2017,33.27382494,33
2672,327,3,4/6/2017,5.588811371,6
2673,327,3,4/13/2017,5.517292724,6
2674,327,3,4/20/2017,5.444490205,5
2675,327,3,4/27/2017,5.372806489,5
2676,327,4,4/7/2017,70.78223405,71
2677,327,4,4/14/2017,70.83337353,71
2678,327,4,4/21/2017,70.89902936,71
2679,327,4,4/28/2017,70.96495326,71
2680,327,5,4/1/2017,4.361317201,4
2681,327,5,4/8/2017,4.326243515,4
2682,327,5,4/15/2017,4.280010697,4
2683,327,5,4/22/2017,4.235050756,4
2684,327,6,4/2/2017,11.22060946,11
2685,327,6,4/9/2017,11.337882,11
2686,327,6,4/16/2017,11.22394909,11
2687,327,6,4/23/2017,11.16784763,11
2688,328,0,4/3/2017,13.92586947,14
2689,328,0,4/10/2017,13.33415829,13
2690,328,0,4/17/2017,13.35768831,13
2691,328,0,4/24/2017,13.31584479,13
2692,328,1,4/4/2017,5.840583878,6
2693,328,1,4/11/2017,5.748378288,6
2694,328,1,4/18/2017,5.700205942,6
2695,328,1,4/25/2017,5.646045392,6
2696,328,2,4/5/2017,7.861352674,8
2697,328,2,4/12/2017,6.212725435,6
2698,328,2,4/19/2017,6.470828773,6
2699,328,2,4/26/2017,6.749952946,7
2700,328,3,4/6/2017,2.364727467,2
2701,328,3,4/13/2017,2.331077947,2
2702,328,3,4/20/2017,2.295910757,2
2703,328,3,4/27/2017,2.261408834,2
2704,328,4,4/7/2017,23.33630127,23
2705,328,4,4/14/2017,22.7221586,23
2706,328,4,4/21/2017,22.79736226,23
2707,328,4,4/28/2017,22.75958548,23
2708,328,5,4/1/2017,3.771641157,4
2709,328,5,4/8/2017,3.488949666,3
2710,328,5,4/15/2017,3.668998098,4
2711,328,5,4/22/2017,3.568172806,4
2712,328,6,4/2/2017,2.514784048,3
2713,328,6,4/9/2017,2.491122962,2
2714,328,6,4/16/2017,2.46101318,2
2715,328,6,4/23/2017,2.431942478,2
2716,330,0,4/3/2017,22.5484862,23
2717,330,0,4/10/2017,22.68128714,23
2718,330,0,4/17/2017,22.46475877,22
2719,330,0,4/24/2017,22.39556677,22
2720,330,1,4/4/2017,19.42041571,19
2721,330,1,4/11/2017,22.52856842,23
2722,330,1,4/18/2017,20.84094566,21
2723,330,1,4/25/2017,20.50261105,21
2724,330,2,4/5/2017,11.76844045,12
2725,330,2,4/12/2017,11.15162551,11
2726,330,2,4/19/2017,11.22416947,11
2727,330,2,4/26/2017,11.23968359,11
2728,330,3,4/6/2017,10.12551109,10
2729,330,3,4/13/2017,10.04474902,10
2730,330,3,4/20/2017,9.964603152,10
2731,330,3,4/27/2017,9.885096615,10
2732,330,4,4/7/2017,34.14207022,34
2733,330,4,4/14/2017,33.93792491,34
2734,330,4,4/21/2017,33.99180557,34
2735,330,4,4/28/2017,34.02891873,34
2736,330,5,4/1/2017,1.642071452,2
2737,330,5,4/8/2017,1.627761541,2
2738,330,5,4/15/2017,1.608858049,2
2739,330,5,4/22/2017,1.589823415,2
2740,330,6,4/2/2017,10.00621135,10
2741,330,6,4/9/2017,10.00145275,10
2742,330,6,4/16/2017,9.994501329,10
2743,330,6,4/23/2017,9.987615358,10
2744,331,0,4/3/2017,9.507369516,10
2745,331,0,4/10/2017,10.02078933,10
2746,331,0,4/17/2017,9.556945203,10
2747,331,0,4/24/2017,9.594608394,10
2748,331,1,4/4/2017,2.13422321,2
2749,331,1,4/11/2017,2.113781744,2
2750,331,1,4/18/2017,2.093527798,2
2751,331,1,4/25/2017,2.073467685,2
2752,331,2,4/5/2017,5.96954002,6
2753,331,2,4/12/2017,6.239763786,6
2754,331,2,4/19/2017,6.042471278,6
2755,331,2,4/26/2017,5.983374982,6
2756,331,3,4/6/2017,3.827511317,4
2757,331,3,4/13/2017,3.826483702,4
2758,331,3,4/20/2017,3.788394256,4
2759,331,3,4/27/2017,3.759127122,4
2760,331,4,4/7/2017,7.102961629,7
2761,331,4,4/14/2017,7.077748208,7
2762,331,4,4/21/2017,7.054550428,7
2763,331,4,4/28/2017,7.031496766,7
2764,331,5,4/1/2017,9.353886658,9
2765,331,5,4/8/2017,9.91447542,10
2766,331,5,4/15/2017,9.748243956,10
2767,331,5,4/22/2017,9.762949163,10
2768,331,6,4/2/2017,3.837860053,4
2769,331,6,4/9/2017,2.956798335,3
2770,331,6,4/16/2017,3.186395591,3
2771,331,6,4/23/2017,3.398077506,3
2772,332,0,4/3/2017,0.619460667,1
2773,332,0,4/10/2017,0.611175792,1
2774,332,0,4/17/2017,0.603001722,1
2775,332,0,4/24/2017,0.594936975,1
2776,332,1,4/4/2017,5.430582748,5
2777,332,1,4/11/2017,5.822233994,6
2778,332,1,4/18/2017,5.583986515,6
2779,332,1,4/25/2017,5.556487672,6
2780,332,2,4/5/2017,2.419112123,2
2781,332,2,4/12/2017,2.391096936,2
2782,332,2,4/19/2017,2.363406187,2
2783,332,2,4/26/2017,2.336036118,2
2784,332,3,4/6/2017,1.508771041,2
2785,332,3,4/13/2017,1.489631016,1
2786,332,3,4/20/2017,1.467172629,1
2787,332,3,4/27/2017,1.445439527,1
2788,332,4,4/7/2017,15.24614583,15
2789,332,4,4/14/2017,15.23732185,15
2790,332,4,4/21/2017,15.22850297,15
2791,332,4,4/28/2017,15.2196892,15
2792,332,5,4/1/2017,2.10106335,2
2793,332,5,4/8/2017,1.964937727,2
2794,332,5,4/15/2017,2.030202019,2
2795,332,5,4/22/2017,1.978900253,2
2796,332,6,4/2/2017,2.833314908,3
2797,332,6,4/9/2017,2.814779923,3
2798,332,6,4/16/2017,2.787803714,3
2799,332,6,4/23/2017,2.762434221,3
2800,334,0,4/3/2017,37.17065553,37
2801,334,0,4/10/2017,36.74844435,37
2802,334,0,4/17/2017,36.70886763,37
2803,334,0,4/24/2017,36.53937054,37
2804,334,1,4/4/2017,8.262266818,8
2805,334,1,4/11/2017,8.178024412,8
2806,334,1,4/18/2017,8.099665664,8
2807,334,1,4/25/2017,8.02223931,8
2808,334,2,4/5/2017,16.10505673,16
2809,334,2,4/12/2017,14.31545131,14
2810,334,2,4/19/2017,14.69363932,15
2811,334,2,4/26/2017,14.78925197,15
2812,334,3,4/6/2017,9.533036523,10
2813,334,3,4/13/2017,9.437827628,9
2814,334,3,4/20/2017,9.34117588,9
2815,334,3,4/27/2017,9.245632739,9
2816,334,4,4/7/2017,18.34083883,18
2817,334,4,4/14/2017,18.2093858,18
2818,334,4,4/21/2017,18.10288528,18
2819,334,4,4/28/2017,17.99804027,18
2820,334,5,4/1/2017,13.62100597,14
2821,334,5,4/8/2017,13.55876888,14
2822,334,5,4/15/2017,13.46652574,13
2823,334,5,4/22/2017,13.37755154,13
2824,334,6,4/2/2017,13.20460638,13
2825,334,6,4/9/2017,13.18652325,13
2826,334,6,4/16/2017,13.10579331,13
2827,334,6,4/23/2017,13.03314142,13
2828,335,0,4/3/2017,17.19424493,17
2829,335,0,4/10/2017,16.82532422,17
2830,335,0,4/17/2017,17.15756445,17
2831,335,0,4/24/2017,16.83218314,17
2832,335,1,4/4/2017,7.26320093,7
2833,335,1,4/11/2017,8.525640943,9
2834,335,1,4/18/2017,8.171046342,8
2835,335,1,4/25/2017,7.679769215,8
2836,335,2,4/5/2017,8.714555906,9
2837,335,2,4/12/2017,8.616745307,9
2838,335,2,4/19/2017,8.517175966,9
2839,335,2,4/26/2017,8.418952937,8
2840,335,3,4/6/2017,4.791448528,5
2841,335,3,4/13/2017,4.725028982,5
2842,335,3,4/20/2017,4.660430451,5
2843,335,3,4/27/2017,4.596779073,5
2844,335,4,4/7/2017,18.39439485,18
2845,335,4,4/14/2017,18.27107147,18
2846,335,4,4/21/2017,18.18147633,18
2847,335,4,4/28/2017,18.09407535,18
2848,335,5,4/1/2017,0.959134719,1
2849,335,5,4/8/2017,0.862969471,1
2850,335,5,4/15/2017,0.892273184,1
2851,335,5,4/22/2017,0.882793619,1
2852,335,6,4/2/2017,8.006230189,8
2853,335,6,4/9/2017,7.948817257,8
2854,335,6,4/16/2017,7.891256448,8
2855,335,6,4/23/2017,7.834127017,8
2856,336,0,4/3/2017,11.8363077,12
2857,336,0,4/10/2017,11.61939093,12
2858,336,0,4/17/2017,11.46354006,11
2859,336,0,4/24/2017,11.33655737,11
2860,336,1,4/4/2017,7.240432413,7
2861,336,1,4/11/2017,7.411691483,7
2862,336,1,4/18/2017,7.151717787,7
2863,336,1,4/25/2017,7.129339378,7
2864,336,2,4/5/2017,6.282579881,6
2865,336,2,4/12/2017,5.966878288,6
2866,336,2,4/19/2017,6.015961767,6
2867,336,2,4/26/2017,5.920810567,6
2868,336,3,4/6/2017,3.414822325,3
2869,336,3,4/13/2017,3.365828399,3
2870,336,3,4/20/2017,3.315920404,3
2871,336,3,4/27/2017,3.2668987,3
2872,336,4,4/7/2017,27.58888274,28
2873,336,4,4/14/2017,33.8891549,34
2874,336,4,4/21/2017,32.13141266,32
2875,336,4,4/28/2017,30.96606754,31
2876,336,5,4/1/2017,5.405627362,5
2877,336,5,4/8/2017,5.351360044,5
2878,336,5,4/15/2017,5.297560025,5
2879,336,5,4/22/2017,5.244300388,5
2880,336,6,4/2/2017,10.57561067,11
2881,336,6,4/9/2017,10.55910505,11
2882,336,6,4/16/2017,10.49919598,10
2883,336,6,4/23/2017,10.43342367,10
2884,337,0,4/3/2017,9.417373661,9
2885,337,0,4/10/2017,8.597742141,9
2886,337,0,4/17/2017,8.573304492,9
2887,337,0,4/24/2017,8.760874325,9
2888,337,1,4/4/2017,6.489309061,6
2889,337,1,4/11/2017,6.355105517,6
2890,337,1,4/18/2017,6.328554521,6
2891,337,1,4/25/2017,6.286666925,6
2892,337,2,4/5/2017,7.286699464,7
2893,337,2,4/12/2017,7.276150999,7
2894,337,2,4/19/2017,7.21297777,7
2895,337,2,4/26/2017,7.159059924,7
2896,337,3,4/6/2017,5.326635164,5
2897,337,3,4/13/2017,5.277394667,5
2898,337,3,4/20/2017,5.230272651,5
2899,337,3,4/27/2017,5.183411085,5
2900,337,4,4/7/2017,20.91239836,21
2901,337,4,4/14/2017,20.67867022,21
2902,337,4,4/21/2017,20.6824424,21
2903,337,4,4/28/2017,20.66487153,21
2904,337,5,4/1/2017,0.658673025,1
2905,337,5,4/8/2017,0.664657773,1
2906,337,5,4/15/2017,0.660121094,1
2907,337,5,4/22/2017,0.653552762,1
2908,337,6,4/2/2017,0.63512194,1
2909,337,6,4/9/2017,0.633891544,1
2910,337,6,4/16/2017,0.625338719,1
2911,337,6,4/23/2017,0.61809596,1
2912,339,0,4/3/2017,2.700845689,3
2913,339,0,4/10/2017,2.102979689,2
2914,339,0,4/17/2017,2.196314546,2
2915,339,0,4/24/2017,2.366273359,2
2916,339,1,4/4/2017,1.466946286,1
2917,339,1,4/11/2017,1.453134219,1
2918,339,1,4/18/2017,1.4394522,1
2919,339,1,4/25/2017,1.425899004,1
2920,339,2,4/5/2017,3.00619223,3
2921,339,2,4/12/2017,2.978351046,3
2922,339,2,4/19/2017,2.957143779,3
2923,339,2,4/26/2017,2.936643603,3
2924,339,3,4/6/2017,1.266787615,1
2925,339,3,4/13/2017,1.24703458,1
2926,339,3,4/20/2017,1.228914159,1
2927,339,3,4/27/2017,1.211302156,1
2928,339,4,4/7/2017,4.005287016,4
2929,339,4,4/14/2017,3.972759927,4
2930,339,4,4/21/2017,3.953332723,4
2931,339,4,4/28/2017,3.932919488,4
2932,339,5,4/1/2017,1.561764625,2
2933,339,5,4/8/2017,1.570984071,2
2934,339,5,4/15/2017,1.56198211,2
2935,339,5,4/22/2017,1.548632383,2
2936,339,6,4/2/2017,3.744821372,4
2937,339,6,4/9/2017,3.721269802,4
2938,339,6,4/16/2017,3.69781456,4
2939,339,6,4/23/2017,3.67450825,4
2940,340,0,4/3/2017,10.79220939,11
2941,340,0,4/10/2017,10.68083009,11
2942,340,0,4/17/2017,10.63665731,11
2943,340,0,4/24/2017,10.57726543,11
2944,340,1,4/4/2017,8.089954645,8
2945,340,1,4/11/2017,8.024594467,8
2946,340,1,4/18/2017,7.96953559,8
2947,340,1,4/25/2017,7.915702909,8
2948,340,2,4/5/2017,11.11296241,11
2949,340,2,4/12/2017,11.05209834,11
2950,340,2,4/19/2017,10.99319882,11
2951,340,2,4/26/2017,10.93453899,11
2952,340,3,4/6/2017,6.754730235,7
2953,340,3,4/13/2017,6.69825221,7
2954,340,3,4/20/2017,6.643708878,7
2955,340,3,4/27/2017,6.589298071,7
2956,340,4,4/7/2017,10.65440016,11
2957,340,4,4/14/2017,10.61331088,11
2958,340,4,4/21/2017,10.57612307,11
2959,340,4,4/28/2017,10.53914655,11
2960,340,5,4/1/2017,6.343298458,6
2961,340,5,4/8/2017,6.356367183,6
2962,340,5,4/15/2017,6.323104552,6
2963,340,5,4/22/2017,6.280219297,6
2964,340,6,4/2/2017,6.261663281,6
2965,340,6,4/9/2017,6.216343671,6
2966,340,6,4/16/2017,6.169548076,6
2967,340,6,4/23/2017,6.123026668,6
2968,341,0,4/3/2017,7.363119593,7
2969,341,0,4/10/2017,7.259824987,7
2970,341,0,4/17/2017,7.203002445,7
2971,341,0,4/24/2017,7.156087029,7
2972,341,1,4/4/2017,12.66523027,13
2973,341,1,4/11/2017,13.67578012,14
2974,341,1,4/18/2017,13.36202685,13
2975,341,1,4/25/2017,13.0516217,13
2976,341,2,4/5/2017,9.149280914,9
2977,341,2,4/12/2017,9.110415753,9
2978,341,2,4/19/2017,9.051092587,9
2979,341,2,4/26/2017,8.994381933,9
2980,341,3,4/6/2017,6.031763698,6
2981,341,3,4/13/2017,6.044545124,6
2982,341,3,4/20/2017,5.984665569,6
2983,341,3,4/27/2017,5.942883915,6
2984,341,4,4/7/2017,19.10240265,19
2985,341,4,4/14/2017,19.04061079,19
2986,341,4,4/21/2017,19.05950026,19
2987,341,4,4/28/2017,19.07377204,19
2988,341,5,4/1/2017,7.621615351,8
2989,341,5,4/8/2017,7.593951119,8
2990,341,5,4/15/2017,7.564238775,8
2991,341,5,4/22/2017,7.534698674,8
2992,341,6,4/2/2017,6.440589229,6
2993,341,6,4/9/2017,6.419497431,6
2994,341,6,4/16/2017,6.398391048,6
2995,341,6,4/23/2017,6.377360726,6
2996,342,0,4/3/2017,13.8106822,14
2997,342,0,4/10/2017,13.65532468,14
2998,342,0,4/17/2017,13.54269217,14
2999,342,0,4/24/2017,13.52487209,14
3000,342,1,4/4/2017,3.857091541,4
3001,342,1,4/11/2017,3.818072162,4
3002,342,1,4/18/2017,3.779447513,4
3003,342,1,4/25/2017,3.741213602,4
3004,342,2,4/5/2017,5.816157043,6
3005,342,2,4/12/2017,5.758991275,6
3006,342,2,4/19/2017,5.70489211,6
3007,342,2,4/26/2017,5.651547834,6
3008,342,3,4/6/2017,3.108084249,3
3009,342,3,4/13/2017,3.102651909,3
3010,342,3,4/20/2017,3.055401483,3
3011,342,3,4/27/2017,3.022178846,3
3012,342,4,4/7/2017,11.08036063,11
3013,342,4,4/14/2017,11.01811149,11
3014,342,4,4/21/2017,10.97229639,11
3015,342,4,4/28/2017,10.92590502,11
3016,342,5,4/1/2017,5.156194336,5
