,start_st,weekday,date,demand,type
2300,7085,1,2017-07-11,146,Forecast
2301,7085,1,2017-07-18,133,Forecast
2302,7085,1,2017-07-25,118,Forecast
2303,7085,1,2017-08-01,130,Forecast
2304,7085,2,2017-07-12,164,Forecast
2305,7085,2,2017-07-19,149,Forecast
2306,7085,2,2017-07-26,135,Forecast
2307,7085,2,2017-08-02,127,Forecast
2308,7085,3,2017-07-13,132,Forecast
2309,7085,3,2017-07-20,160,Forecast
2310,7085,3,2017-07-27,132,Forecast
2311,7085,3,2017-08-03,137,Forecast
2312,7085,4,2017-07-14,133,Forecast
2313,7085,4,2017-07-21,107,Forecast
2314,7085,4,2017-07-28,137,Forecast
2315,7085,4,2017-08-04,123,Forecast
2316,7085,5,2017-07-15,150,Forecast
2317,7085,5,2017-07-22,123,Forecast
2318,7085,5,2017-07-29,96,Forecast
2319,7085,5,2017-08-05,115,Forecast
2320,7085,6,2017-07-16,67,Forecast
2321,7085,6,2017-07-23,75,Forecast
2322,7085,6,2017-07-30,67,Forecast
2323,7085,6,2017-08-06,62,Forecast
2324,7086,0,2017-07-17,176,Forecast
2325,7086,0,2017-07-24,171,Forecast
2326,7086,0,2017-07-31,201,Forecast
2327,7086,0,2017-08-07,181,Forecast
2328,7086,1,2017-07-11,154,Forecast
2329,7086,1,2017-07-18,134,Forecast
2330,7086,1,2017-07-25,102,Forecast
2331,7086,1,2017-08-01,153,Forecast
2332,7086,2,2017-07-12,162,Forecast
2333,7086,2,2017-07-19,164,Forecast
2334,7086,2,2017-07-26,158,Forecast
2335,7086,2,2017-08-02,145,Forecast
2336,7086,3,2017-07-13,155,Forecast
2337,7086,3,2017-07-20,152,Forecast
2338,7086,3,2017-07-27,169,Forecast
2339,7086,3,2017-08-03,162,Forecast
2340,7086,4,2017-07-14,170,Forecast
2341,7086,4,2017-07-21,180,Forecast
2342,7086,4,2017-07-28,182,Forecast
2343,7086,4,2017-08-04,172,Forecast
2344,7086,5,2017-07-15,162,Forecast
2345,7086,5,2017-07-22,162,Forecast
2346,7086,5,2017-07-29,154,Forecast
2347,7086,5,2017-08-05,175,Forecast
2348,7086,6,2017-07-16,177,Forecast
2349,7086,6,2017-07-23,147,Forecast
2350,7086,6,2017-07-30,166,Forecast
2351,7086,6,2017-08-06,160,Forecast
2352,7087,0,2017-07-17,218,Forecast
2353,7087,0,2017-07-24,193,Forecast
2354,7087,0,2017-07-31,204,Forecast
2355,7087,0,2017-08-07,226,Forecast
2356,7087,1,2017-07-11,253,Forecast
2357,7087,1,2017-07-18,263,Forecast
2358,7087,1,2017-07-25,219,Forecast
2359,7087,1,2017-08-01,289,Forecast
2360,7087,2,2017-07-12,288,Forecast
2361,7087,2,2017-07-19,307,Forecast
2362,7087,2,2017-07-26,292,Forecast
2363,7087,2,2017-08-02,268,Forecast
2364,7087,3,2017-07-13,260,Forecast
2365,7087,3,2017-07-20,322,Forecast
2366,7087,3,2017-07-27,318,Forecast
2367,7087,3,2017-08-03,305,Forecast
2368,7087,4,2017-07-14,244,Forecast
2369,7087,4,2017-07-21,267,Forecast
2370,7087,4,2017-07-28,273,Forecast
2371,7087,4,2017-08-04,271,Forecast
2372,7087,5,2017-07-15,175,Forecast
2373,7087,5,2017-07-22,240,Forecast
2374,7087,5,2017-07-29,226,Forecast
2375,7087,5,2017-08-05,231,Forecast
2376,7087,6,2017-07-16,225,Forecast
2377,7087,6,2017-07-23,182,Forecast
2378,7087,6,2017-07-30,217,Forecast
2379,7087,6,2017-08-06,200,Forecast
2380,7088,0,2017-07-17,82,Forecast
2381,7088,0,2017-07-24,78,Forecast
2382,7088,0,2017-07-31,80,Forecast
2383,7088,0,2017-08-07,90,Forecast
2384,7088,1,2017-07-11,89,Forecast
2385,7088,1,2017-07-18,60,Forecast
2386,7088,1,2017-07-25,70,Forecast
2387,7088,1,2017-08-01,83,Forecast
2388,7088,2,2017-07-12,97,Forecast
2389,7088,2,2017-07-19,90,Forecast
2390,7088,2,2017-07-26,97,Forecast
2391,7088,2,2017-08-02,94,Forecast
2392,7088,3,2017-07-13,105,Forecast
2393,7088,3,2017-07-20,99,Forecast
2394,7088,3,2017-07-27,111,Forecast
2395,7088,3,2017-08-03,104,Forecast
2396,7088,4,2017-07-14,92,Forecast
2397,7088,4,2017-07-21,92,Forecast
2398,7088,4,2017-07-28,92,Forecast
2399,7088,4,2017-08-04,84,Forecast
2400,7088,5,2017-07-15,87,Forecast
2401,7088,5,2017-07-22,71,Forecast
2402,7088,5,2017-07-29,109,Forecast
2403,7088,5,2017-08-05,81,Forecast
2404,7088,6,2017-07-16,77,Forecast
2405,7088,6,2017-07-23,77,Forecast
2406,7088,6,2017-07-30,83,Forecast
2407,7088,6,2017-08-06,71,Forecast
2408,7089,0,2017-07-17,151,Forecast
2409,7089,0,2017-07-24,172,Forecast
2410,7089,0,2017-07-31,190,Forecast
2411,7089,0,2017-08-07,161,Forecast
2412,7089,1,2017-07-11,191,Forecast
2413,7089,1,2017-07-18,198,Forecast
2414,7089,1,2017-07-25,163,Forecast
2415,7089,1,2017-08-01,199,Forecast
2416,7089,2,2017-07-12,218,Forecast
2417,7089,2,2017-07-19,211,Forecast
2418,7089,2,2017-07-26,205,Forecast
2419,7089,2,2017-08-02,192,Forecast
2420,7089,3,2017-07-13,166,Forecast
2421,7089,3,2017-07-20,190,Forecast
2422,7089,3,2017-07-27,212,Forecast
2423,7089,3,2017-08-03,198,Forecast
2424,7089,4,2017-07-14,179,Forecast
2425,7089,4,2017-07-21,171,Forecast
2426,7089,4,2017-07-28,180,Forecast
2427,7089,4,2017-08-04,168,Forecast
2428,7089,5,2017-07-15,197,Forecast
2429,7089,5,2017-07-22,185,Forecast
2430,7089,5,2017-07-29,202,Forecast
2431,7089,5,2017-08-05,204,Forecast
2432,7089,6,2017-07-16,137,Forecast
2433,7089,6,2017-07-23,144,Forecast
2434,7089,6,2017-07-30,161,Forecast
2435,7089,6,2017-08-06,165,Forecast
2436,7090,0,2017-07-17,131,Forecast
2437,7090,0,2017-07-24,135,Forecast
2438,7090,0,2017-07-31,132,Forecast
2439,7090,0,2017-08-07,151,Forecast
2440,7090,1,2017-07-11,166,Forecast
2441,7090,1,2017-07-18,137,Forecast
2442,7090,1,2017-07-25,120,Forecast
2443,7090,1,2017-08-01,129,Forecast
2444,7090,2,2017-07-12,153,Forecast
2445,7090,2,2017-07-19,152,Forecast
2446,7090,2,2017-07-26,153,Forecast
2447,7090,2,2017-08-02,150,Forecast
2448,7090,3,2017-07-13,148,Forecast
2449,7090,3,2017-07-20,150,Forecast
2450,7090,3,2017-07-27,142,Forecast
2451,7090,3,2017-08-03,168,Forecast
2452,7090,4,2017-07-14,160,Forecast
2453,7090,4,2017-07-21,161,Forecast
2454,7090,4,2017-07-28,155,Forecast
2455,7090,4,2017-08-04,159,Forecast
2456,7090,5,2017-07-15,130,Forecast
2457,7090,5,2017-07-22,116,Forecast
2458,7090,5,2017-07-29,135,Forecast
2459,7090,5,2017-08-05,122,Forecast
2460,7090,6,2017-07-16,108,Forecast
2461,7090,6,2017-07-23,120,Forecast
2462,7090,6,2017-07-30,129,Forecast
2463,7090,6,2017-08-06,125,Forecast
2464,7091,0,2017-07-17,132,Forecast
2465,7091,0,2017-07-24,108,Forecast
2466,7091,0,2017-07-31,146,Forecast
2467,7091,0,2017-08-07,109,Forecast
2468,7091,1,2017-07-11,98,Forecast
2469,7091,1,2017-07-18,110,Forecast
2470,7091,1,2017-07-25,114,Forecast
2471,7091,1,2017-08-01,111,Forecast
2472,7091,2,2017-07-12,96,Forecast
2473,7091,2,2017-07-19,107,Forecast
2474,7091,2,2017-07-26,97,Forecast
2475,7091,2,2017-08-02,96,Forecast
2476,7091,3,2017-07-13,108,Forecast
2477,7091,3,2017-07-20,99,Forecast
2478,7091,3,2017-07-27,117,Forecast
2479,7091,3,2017-08-03,109,Forecast
2480,7091,4,2017-07-14,115,Forecast
2481,7091,4,2017-07-21,98,Forecast
2482,7091,4,2017-07-28,117,Forecast
2483,7091,4,2017-08-04,107,Forecast
2484,7091,5,2017-07-15,107,Forecast
2485,7091,5,2017-07-22,94,Forecast
2486,7091,5,2017-07-29,116,Forecast
2487,7091,5,2017-08-05,105,Forecast
2488,7091,6,2017-07-16,112,Forecast
2489,7091,6,2017-07-23,75,Forecast
2490,7091,6,2017-07-30,107,Forecast
2491,7091,6,2017-08-06,126,Forecast
2492,7092,0,2017-07-17,135,Forecast
2493,7092,0,2017-07-24,106,Forecast
2494,7092,0,2017-07-31,118,Forecast
2495,7092,0,2017-08-07,139,Forecast
2496,7092,1,2017-07-11,104,Forecast
2497,7092,1,2017-07-18,113,Forecast
2498,7092,1,2017-07-25,121,Forecast
2499,7092,1,2017-08-01,111,Forecast
2500,7092,2,2017-07-12,125,Forecast
2501,7092,2,2017-07-19,127,Forecast
2502,7092,2,2017-07-26,109,Forecast
2503,7092,2,2017-08-02,96,Forecast
2504,7092,3,2017-07-13,146,Forecast
2505,7092,3,2017-07-20,134,Forecast
2506,7092,3,2017-07-27,141,Forecast
2507,7092,3,2017-08-03,125,Forecast
2508,7092,4,2017-07-14,107,Forecast
2509,7092,4,2017-07-21,112,Forecast
2510,7092,4,2017-07-28,136,Forecast
2511,7092,4,2017-08-04,116,Forecast
2512,7092,5,2017-07-15,119,Forecast
2513,7092,5,2017-07-22,93,Forecast
2514,7092,5,2017-07-29,107,Forecast
2515,7092,5,2017-08-05,115,Forecast
2516,7092,6,2017-07-16,99,Forecast
2517,7092,6,2017-07-23,114,Forecast
2518,7092,6,2017-07-30,104,Forecast
2519,7092,6,2017-08-06,117,Forecast
2520,7093,0,2017-07-17,81,Forecast
2521,7093,0,2017-07-24,71,Forecast
2522,7093,0,2017-07-31,93,Forecast
2523,7093,0,2017-08-07,95,Forecast
2524,7093,1,2017-07-11,132,Forecast
2525,7093,1,2017-07-18,136,Forecast
2526,7093,1,2017-07-25,137,Forecast
2527,7093,1,2017-08-01,123,Forecast
2528,7093,2,2017-07-12,144,Forecast
2529,7093,2,2017-07-19,129,Forecast
2530,7093,2,2017-07-26,156,Forecast
2531,7093,2,2017-08-02,152,Forecast
2532,7093,3,2017-07-13,136,Forecast
2533,7093,3,2017-07-20,147,Forecast
2534,7093,3,2017-07-27,168,Forecast
2535,7093,3,2017-08-03,132,Forecast
2536,7093,4,2017-07-14,117,Forecast
2537,7093,4,2017-07-21,142,Forecast
2538,7093,4,2017-07-28,147,Forecast
2539,7093,4,2017-08-04,140,Forecast
2540,7093,5,2017-07-15,120,Forecast
2541,7093,5,2017-07-22,130,Forecast
2542,7093,5,2017-07-29,129,Forecast
2543,7093,5,2017-08-05,145,Forecast
2544,7093,6,2017-07-16,62,Forecast
2545,7093,6,2017-07-23,82,Forecast
2546,7093,6,2017-07-30,80,Forecast
2547,7093,6,2017-08-06,90,Forecast
2548,7094,0,2017-07-17,97,Forecast
2549,7094,0,2017-07-24,116,Forecast
2550,7094,0,2017-07-31,108,Forecast
2551,7094,0,2017-08-07,144,Forecast
2552,7094,1,2017-07-11,120,Forecast
2553,7094,1,2017-07-18,124,Forecast
2554,7094,1,2017-07-25,107,Forecast
2555,7094,1,2017-08-01,103,Forecast
2556,7094,2,2017-07-12,114,Forecast
2557,7094,2,2017-07-19,120,Forecast
2558,7094,2,2017-07-26,128,Forecast
2559,7094,2,2017-08-02,104,Forecast
2560,7094,3,2017-07-13,108,Forecast
2561,7094,3,2017-07-20,113,Forecast
2562,7094,3,2017-07-27,163,Forecast
2563,7094,3,2017-08-03,94,Forecast
2564,7094,4,2017-07-14,117,Forecast
2565,7094,4,2017-07-21,90,Forecast
2566,7094,4,2017-07-28,93,Forecast
2567,7094,4,2017-08-04,90,Forecast
2568,7094,5,2017-07-15,125,Forecast
2569,7094,5,2017-07-22,122,Forecast
2570,7094,5,2017-07-29,102,Forecast
2571,7094,5,2017-08-05,102,Forecast
2572,7094,6,2017-07-16,80,Forecast
2573,7094,6,2017-07-23,137,Forecast
2574,7094,6,2017-07-30,91,Forecast
2575,7094,6,2017-08-06,140,Forecast
2576,7095,0,2017-07-17,153,Forecast
2577,7095,0,2017-07-24,134,Forecast
2578,7095,0,2017-07-31,166,Forecast
2579,7095,0,2017-08-07,106,Forecast
2580,7095,1,2017-07-11,161,Forecast
2581,7095,1,2017-07-18,145,Forecast
2582,7095,1,2017-07-25,104,Forecast
2583,7095,1,2017-08-01,153,Forecast
2584,7095,2,2017-07-12,99,Forecast
2585,7095,2,2017-07-19,135,Forecast
2586,7095,2,2017-07-26,123,Forecast
2587,7095,2,2017-08-02,99,Forecast
2588,7095,3,2017-07-13,151,Forecast
2589,7095,3,2017-07-20,175,Forecast
2590,7095,3,2017-07-27,167,Forecast
2591,7095,3,2017-08-03,122,Forecast
2592,7095,4,2017-07-14,169,Forecast
2593,7095,4,2017-07-21,182,Forecast
2594,7095,4,2017-07-28,192,Forecast
2595,7095,4,2017-08-04,165,Forecast
2596,7095,5,2017-07-15,252,Forecast
2597,7095,5,2017-07-22,317,Forecast
2598,7095,5,2017-07-29,246,Forecast
2599,7095,5,2017-08-05,151,Forecast
2600,7095,6,2017-07-16,149,Forecast
2601,7095,6,2017-07-23,145,Forecast
2602,7095,6,2017-07-30,159,Forecast
2603,7095,6,2017-08-06,118,Forecast
2604,7096,0,2017-07-17,69,Forecast
2605,7096,0,2017-07-24,58,Forecast
2606,7096,0,2017-07-31,66,Forecast
2607,7096,0,2017-08-07,79,Forecast
2608,7096,1,2017-07-11,111,Forecast
2609,7096,1,2017-07-18,113,Forecast
2610,7096,1,2017-07-25,84,Forecast
2611,7096,1,2017-08-01,103,Forecast
2612,7096,2,2017-07-12,129,Forecast
2613,7096,2,2017-07-19,120,Forecast
2614,7096,2,2017-07-26,121,Forecast
2615,7096,2,2017-08-02,119,Forecast
2616,7096,3,2017-07-13,86,Forecast
2617,7096,3,2017-07-20,127,Forecast
2618,7096,3,2017-07-27,125,Forecast
2619,7096,3,2017-08-03,116,Forecast
2620,7096,4,2017-07-14,93,Forecast
2621,7096,4,2017-07-21,88,Forecast
2622,7096,4,2017-07-28,106,Forecast
2623,7096,4,2017-08-04,107,Forecast
2624,7096,5,2017-07-15,97,Forecast
2625,7096,5,2017-07-22,101,Forecast
2626,7096,5,2017-07-29,92,Forecast
2627,7096,5,2017-08-05,109,Forecast
2628,7096,6,2017-07-16,58,Forecast
2629,7096,6,2017-07-23,80,Forecast
2630,7096,6,2017-07-30,78,Forecast
2631,7096,6,2017-08-06,64,Forecast
2632,7097,0,2017-07-17,169,Forecast
2633,7097,0,2017-07-24,150,Forecast
2634,7097,0,2017-07-31,152,Forecast
2635,7097,0,2017-08-07,145,Forecast
2636,7097,1,2017-07-11,154,Forecast
2637,7097,1,2017-07-18,157,Forecast
2638,7097,1,2017-07-25,144,Forecast
2639,7097,1,2017-08-01,176,Forecast
2640,7097,2,2017-07-12,154,Forecast
2641,7097,2,2017-07-19,151,Forecast
2642,7097,2,2017-07-26,191,Forecast
2643,7097,2,2017-08-02,166,Forecast
2644,7097,3,2017-07-13,142,Forecast
2645,7097,3,2017-07-20,163,Forecast
2646,7097,3,2017-07-27,157,Forecast
2647,7097,3,2017-08-03,201,Forecast
2648,7097,4,2017-07-14,162,Forecast
2649,7097,4,2017-07-21,171,Forecast
2650,7097,4,2017-07-28,172,Forecast
2651,7097,4,2017-08-04,178,Forecast
2652,7097,5,2017-07-15,169,Forecast
2653,7097,5,2017-07-22,163,Forecast
2654,7097,5,2017-07-29,165,Forecast
2655,7097,5,2017-08-05,155,Forecast
2656,7097,6,2017-07-16,180,Forecast
2657,7097,6,2017-07-23,193,Forecast
2658,7097,6,2017-07-30,211,Forecast
2659,7097,6,2017-08-06,182,Forecast
2660,7098,0,2017-07-17,92,Forecast
2661,7098,0,2017-07-24,75,Forecast
2662,7098,0,2017-07-31,102,Forecast
2663,7098,0,2017-08-07,76,Forecast
2664,7098,1,2017-07-11,153,Forecast
2665,7098,1,2017-07-18,106,Forecast
2666,7098,1,2017-07-25,113,Forecast
2667,7098,1,2017-08-01,107,Forecast
2668,7098,2,2017-07-12,139,Forecast
2669,7098,2,2017-07-19,129,Forecast
2670,7098,2,2017-07-26,143,Forecast
2671,7098,2,2017-08-02,143,Forecast
2672,7098,3,2017-07-13,128,Forecast
2673,7098,3,2017-07-20,133,Forecast
2674,7098,3,2017-07-27,134,Forecast
2675,7098,3,2017-08-03,136,Forecast
2676,7098,4,2017-07-14,130,Forecast
2677,7098,4,2017-07-21,136,Forecast
2678,7098,4,2017-07-28,124,Forecast
2679,7098,4,2017-08-04,126,Forecast
2680,7098,5,2017-07-15,120,Forecast
2681,7098,5,2017-07-22,90,Forecast
2682,7098,5,2017-07-29,118,Forecast
2683,7098,5,2017-08-05,112,Forecast
2684,7098,6,2017-07-16,74,Forecast
2685,7098,6,2017-07-23,82,Forecast
2686,7098,6,2017-07-30,83,Forecast
2687,7098,6,2017-08-06,80,Forecast
2688,7099,0,2017-07-17,96,Forecast
2689,7099,0,2017-07-24,108,Forecast
2690,7099,0,2017-07-31,111,Forecast
2691,7099,0,2017-08-07,142,Forecast
2692,7099,1,2017-07-11,113,Forecast
2693,7099,1,2017-07-18,115,Forecast
2694,7099,1,2017-07-25,99,Forecast
2695,7099,1,2017-08-01,94,Forecast
2696,7099,2,2017-07-12,132,Forecast
2697,7099,2,2017-07-19,131,Forecast
2698,7099,2,2017-07-26,127,Forecast
2699,7099,2,2017-08-02,126,Forecast
2700,7099,3,2017-07-13,130,Forecast
2701,7099,3,2017-07-20,128,Forecast
2702,7099,3,2017-07-27,129,Forecast
2703,7099,3,2017-08-03,137,Forecast
2704,7099,4,2017-07-14,126,Forecast
2705,7099,4,2017-07-21,145,Forecast
2706,7099,4,2017-07-28,143,Forecast
2707,7099,4,2017-08-04,117,Forecast
2708,7099,5,2017-07-15,100,Forecast
2709,7099,5,2017-07-22,77,Forecast
2710,7099,5,2017-07-29,86,Forecast
2711,7099,5,2017-08-05,85,Forecast
2712,7099,6,2017-07-16,76,Forecast
2713,7099,6,2017-07-23,73,Forecast
2714,7099,6,2017-07-30,98,Forecast
2715,7099,6,2017-08-06,86,Forecast
2716,7100,0,2017-07-17,135,Forecast
2717,7100,0,2017-07-24,129,Forecast
2718,7100,0,2017-07-31,101,Forecast
2719,7100,0,2017-08-07,126,Forecast
2720,7100,1,2017-07-11,138,Forecast
2721,7100,1,2017-07-18,144,Forecast
2722,7100,1,2017-07-25,141,Forecast
2723,7100,1,2017-08-01,124,Forecast
2724,7100,2,2017-07-12,164,Forecast
2725,7100,2,2017-07-19,157,Forecast
2726,7100,2,2017-07-26,137,Forecast
2727,7100,2,2017-08-02,147,Forecast
2728,7100,3,2017-07-13,144,Forecast
2729,7100,3,2017-07-20,149,Forecast
2730,7100,3,2017-07-27,171,Forecast
2731,7100,3,2017-08-03,131,Forecast
2732,7100,4,2017-07-14,108,Forecast
2733,7100,4,2017-07-21,141,Forecast
2734,7100,4,2017-07-28,122,Forecast
2735,7100,4,2017-08-04,130,Forecast
2736,7100,5,2017-07-15,145,Forecast
2737,7100,5,2017-07-22,134,Forecast
2738,7100,5,2017-07-29,141,Forecast
2739,7100,5,2017-08-05,109,Forecast
2740,7100,6,2017-07-16,110,Forecast
2741,7100,6,2017-07-23,128,Forecast
2742,7100,6,2017-07-30,91,Forecast
2743,7100,6,2017-08-06,87,Forecast
2744,7101,0,2017-07-17,50,Forecast
2745,7101,0,2017-07-24,32,Forecast
2746,7101,0,2017-07-31,24,Forecast
2747,7101,0,2017-08-07,44,Forecast
2748,7101,1,2017-07-11,150,Forecast
2749,7101,1,2017-07-18,139,Forecast
2750,7101,1,2017-07-25,158,Forecast
2751,7101,1,2017-08-01,125,Forecast
2752,7101,2,2017-07-12,160,Forecast
2753,7101,2,2017-07-19,214,Forecast
2754,7101,2,2017-07-26,174,Forecast
2755,7101,2,2017-08-02,173,Forecast
2756,7101,3,2017-07-13,186,Forecast
2757,7101,3,2017-07-20,176,Forecast
2758,7101,3,2017-07-27,196,Forecast
2759,7101,3,2017-08-03,199,Forecast
2760,7101,4,2017-07-14,139,Forecast
2761,7101,4,2017-07-21,187,Forecast
2762,7101,4,2017-07-28,165,Forecast
2763,7101,4,2017-08-04,182,Forecast
2764,7101,5,2017-07-15,160,Forecast
2765,7101,5,2017-07-22,159,Forecast
2766,7101,5,2017-07-29,149,Forecast
2767,7101,5,2017-08-05,149,Forecast
2768,7101,6,2017-07-16,50,Forecast
2769,7101,6,2017-07-23,56,Forecast
2770,7101,6,2017-07-30,62,Forecast
2771,7101,6,2017-08-06,46,Forecast
2772,7102,0,2017-07-17,230,Forecast
2773,7102,0,2017-07-24,228,Forecast
2774,7102,0,2017-07-31,269,Forecast
2775,7102,0,2017-08-07,187,Forecast
2776,7102,1,2017-07-11,208,Forecast
2777,7102,1,2017-07-18,205,Forecast
2778,7102,1,2017-07-25,247,Forecast
2779,7102,1,2017-08-01,260,Forecast
2780,7102,2,2017-07-12,228,Forecast
2781,7102,2,2017-07-19,237,Forecast
2782,7102,2,2017-07-26,272,Forecast
2783,7102,2,2017-08-02,222,Forecast
2784,7102,3,2017-07-13,167,Forecast
2785,7102,3,2017-07-20,216,Forecast
2786,7102,3,2017-07-27,250,Forecast
2787,7102,3,2017-08-03,270,Forecast
2788,7102,4,2017-07-14,209,Forecast
2789,7102,4,2017-07-21,174,Forecast
2790,7102,4,2017-07-28,205,Forecast
2791,7102,4,2017-08-04,206,Forecast
2792,7102,5,2017-07-15,246,Forecast
2793,7102,5,2017-07-22,231,Forecast
2794,7102,5,2017-07-29,238,Forecast
2795,7102,5,2017-08-05,204,Forecast
2796,7102,6,2017-07-16,231,Forecast
2797,7102,6,2017-07-23,257,Forecast
2798,7102,6,2017-07-30,241,Forecast
2799,7102,6,2017-08-06,255,Forecast
2800,7103,0,2017-07-17,47,Forecast
2801,7103,0,2017-07-24,42,Forecast
2802,7103,0,2017-07-31,63,Forecast
2803,7103,0,2017-08-07,38,Forecast
2804,7103,1,2017-07-11,87,Forecast
2805,7103,1,2017-07-18,89,Forecast
2806,7103,1,2017-07-25,57,Forecast
2807,7103,1,2017-08-01,106,Forecast
2808,7103,2,2017-07-12,89,Forecast
2809,7103,2,2017-07-19,85,Forecast
2810,7103,2,2017-07-26,78,Forecast
2811,7103,2,2017-08-02,95,Forecast
2812,7103,3,2017-07-13,93,Forecast
2813,7103,3,2017-07-20,91,Forecast
2814,7103,3,2017-07-27,98,Forecast
2815,7103,3,2017-08-03,98,Forecast
2816,7103,4,2017-07-14,83,Forecast
2817,7103,4,2017-07-21,76,Forecast
2818,7103,4,2017-07-28,74,Forecast
2819,7103,4,2017-08-04,76,Forecast
2820,7103,5,2017-07-15,82,Forecast
2821,7103,5,2017-07-22,85,Forecast
2822,7103,5,2017-07-29,80,Forecast
2823,7103,5,2017-08-05,87,Forecast
2824,7103,6,2017-07-16,56,Forecast
2825,7103,6,2017-07-23,43,Forecast
2826,7103,6,2017-07-30,47,Forecast
2827,7103,6,2017-08-06,48,Forecast
2828,7104,0,2017-07-17,67,Forecast
2829,7104,0,2017-07-24,63,Forecast
2830,7104,0,2017-07-31,68,Forecast
2831,7104,0,2017-08-07,59,Forecast
2832,7104,1,2017-07-11,117,Forecast
2833,7104,1,2017-07-18,105,Forecast
2834,7104,1,2017-07-25,74,Forecast
2835,7104,1,2017-08-01,112,Forecast
2836,7104,2,2017-07-12,138,Forecast
2837,7104,2,2017-07-19,116,Forecast
2838,7104,2,2017-07-26,109,Forecast
2839,7104,2,2017-08-02,131,Forecast
2840,7104,3,2017-07-13,109,Forecast
2841,7104,3,2017-07-20,84,Forecast
2842,7104,3,2017-07-27,94,Forecast
2843,7104,3,2017-08-03,131,Forecast
2844,7104,4,2017-07-14,100,Forecast
2845,7104,4,2017-07-21,86,Forecast
2846,7104,4,2017-07-28,103,Forecast
2847,7104,4,2017-08-04,97,Forecast
2848,7104,5,2017-07-15,123,Forecast
2849,7104,5,2017-07-22,113,Forecast
2850,7104,5,2017-07-29,120,Forecast
2851,7104,5,2017-08-05,108,Forecast
2852,7104,6,2017-07-16,60,Forecast
2853,7104,6,2017-07-23,30,Forecast
2854,7104,6,2017-07-30,66,Forecast
2855,7104,6,2017-08-06,51,Forecast
2856,7105,0,2017-07-17,113,Forecast
2857,7105,0,2017-07-24,118,Forecast
2858,7105,0,2017-07-31,126,Forecast
2859,7105,0,2017-08-07,123,Forecast
2860,7105,1,2017-07-11,144,Forecast
2861,7105,1,2017-07-18,131,Forecast
2862,7105,1,2017-07-25,132,Forecast
2863,7105,1,2017-08-01,150,Forecast
2864,7105,2,2017-07-12,160,Forecast
2865,7105,2,2017-07-19,169,Forecast
2866,7105,2,2017-07-26,151,Forecast
2867,7105,2,2017-08-02,146,Forecast
2868,7105,3,2017-07-13,159,Forecast
2869,7105,3,2017-07-20,168,Forecast
2870,7105,3,2017-07-27,180,Forecast
2871,7105,3,2017-08-03,186,Forecast
2872,7105,4,2017-07-14,149,Forecast
2873,7105,4,2017-07-21,185,Forecast
2874,7105,4,2017-07-28,191,Forecast
2875,7105,4,2017-08-04,182,Forecast
2876,7105,5,2017-07-15,183,Forecast
2877,7105,5,2017-07-22,215,Forecast
2878,7105,5,2017-07-29,251,Forecast
2879,7105,5,2017-08-05,206,Forecast
2880,7105,6,2017-07-16,95,Forecast
2881,7105,6,2017-07-23,107,Forecast
2882,7105,6,2017-07-30,91,Forecast
2883,7105,6,2017-08-06,105,Forecast
2884,7106,0,2017-07-17,61,Forecast
2885,7106,0,2017-07-24,75,Forecast
2886,7106,0,2017-07-31,44,Forecast
2887,7106,0,2017-08-07,58,Forecast
2888,7106,1,2017-07-11,109,Forecast
2889,7106,1,2017-07-18,101,Forecast
2890,7106,1,2017-07-25,109,Forecast
2891,7106,1,2017-08-01,103,Forecast
2892,7106,2,2017-07-12,114,Forecast
2893,7106,2,2017-07-19,129,Forecast
2894,7106,2,2017-07-26,122,Forecast
2895,7106,2,2017-08-02,120,Forecast
2896,7106,3,2017-07-13,119,Forecast
2897,7106,3,2017-07-20,134,Forecast
2898,7106,3,2017-07-27,139,Forecast
2899,7106,3,2017-08-03,140,Forecast
2900,7106,4,2017-07-14,121,Forecast
2901,7106,4,2017-07-21,130,Forecast
2902,7106,4,2017-07-28,111,Forecast
2903,7106,4,2017-08-04,133,Forecast
2904,7106,5,2017-07-15,113,Forecast
2905,7106,5,2017-07-22,123,Forecast
2906,7106,5,2017-07-29,111,Forecast
2907,7106,5,2017-08-05,115,Forecast
2908,7106,6,2017-07-16,50,Forecast
2909,7106,6,2017-07-23,55,Forecast
2910,7106,6,2017-07-30,63,Forecast
2911,7106,6,2017-08-06,52,Forecast
2912,7107,0,2017-07-17,140,Forecast
2913,7107,0,2017-07-24,148,Forecast
2914,7107,0,2017-07-31,78,Forecast
2915,7107,0,2017-08-07,142,Forecast
2916,7107,1,2017-07-11,144,Forecast
2917,7107,1,2017-07-18,183,Forecast
2918,7107,1,2017-07-25,215,Forecast
2919,7107,1,2017-08-01,177,Forecast
2920,7107,2,2017-07-12,233,Forecast
2921,7107,2,2017-07-19,219,Forecast
2922,7107,2,2017-07-26,248,Forecast
2923,7107,2,2017-08-02,221,Forecast
